DATE,BR_STABLE,BR_VARIABLE,SR
2020-03-29T00:00:00Z,0.27817772169094335,1.0072503271040278,0.011980230346774793
2020-03-30T00:00:00Z,0.27817586854532533,1.0073148726972878,0.012004680549164664
2020-03-31T00:00:00Z,0.2781754434403255,1.0073806454396415,0.011833444723674038
2020-04-01T00:00:00Z,0.27812905971726437,1.0074475763740112,0.013472608413209066
2020-04-02T00:00:00Z,0.27812491832601766,1.0075157253306244,0.017309891330601845
2020-04-03T00:00:00Z,0.2781181970848929,1.007592333294504,0.012176259861911195
2020-04-04T00:00:00Z,0.27810564335344745,1.0076537281205422,0.010798997920472142
2020-04-05T00:00:00Z,0.2781316553534047,1.0077154912296027,0.01088208835742988
2020-04-06T00:00:00Z,0.27817138498128063,1.0077844036025747,0.011386096057674808
2020-04-07T00:00:00Z,0.2777543337253763,1.0078535737796082,0.011152006378993757
2020-04-08T00:00:00Z,0.2762170351988402,1.0079226715778604,0.010452482860297497
2020-04-09T00:00:00Z,0.2761317711062545,1.0079894486112877,0.009581923724357995
2020-04-10T00:00:00Z,0.27606375121654936,1.0080562746536863,0.009359695095476002
2020-04-11T00:00:00Z,0.27618646354709797,1.0081214722254002,0.00923125658338201
2020-04-12T00:00:00Z,0.276866602675738,1.0081866932036079,0.00933706075643212
2020-04-13T00:00:00Z,0.27697646541604487,1.0082504727407233,0.009321368987321959
2020-04-14T00:00:00Z,0.2769607111078615,1.0083175708804284,0.01015284487281354
2020-04-15T00:00:00Z,0.2769623703610854,1.0083889815081906,0.011787914436906815
2020-04-16T00:00:00Z,0.2769643145524085,1.0084886801120714,0.02914053826767006
2020-04-17T00:00:00Z,0.27696165658022526,1.0086070338949527,0.033791335439975256
2020-04-18T00:00:00Z,0.2769607287927376,1.0087348422305988,0.027346671872331658
2020-04-19T00:00:00Z,0.27750595022208047,1.0088447214807255,0.029530304075648158
2020-04-20T00:00:00Z,0.2597478998629826,1.0089343575103007,0.010518154225132786
2020-04-21T00:00:00Z,0.24930650976955063,1.0090186726489878,0.02337231397580319
2020-04-22T00:00:00Z,0.24930579029498273,1.009099584294721,0.009959216211522943
2020-04-23T00:00:00Z,0.24964390197446198,1.0091751326878382,0.02640180652122579
2020-04-24T00:00:00Z,0.2502178561985886,1.0092993752880988,0.044932304124346505
2020-04-25T00:00:00Z,0.25028221042586424,1.009472735579263,0.05433943468498322
2020-04-26T00:00:00Z,0.250452485172863,1.0096451674709277,0.045674477771964525
2020-04-27T00:00:00Z,0.2509476148177365,1.009809466732662,0.055369214542954404
2020-04-28T00:00:00Z,0.2522690209208303,1.0099941531948935,0.04833510954552166
2020-04-29T00:00:00Z,0.25375932194096734,1.0101518593419205,0.04183866770832007
2020-04-30T00:00:00Z,0.2539765964177815,1.0103008791197352,0.035762913008761055
2020-05-01T00:00:00Z,0.25393805557536897,1.0104285244151325,0.031313618921465745
2020-05-02T00:00:00Z,0.2539415281178863,1.010546793887147,0.032349994293918674
2020-05-03T00:00:00Z,0.2540442373072494,1.0106611019403724,0.028443782616275656
2020-05-04T00:00:00Z,0.2541777062964387,1.0107672311016471,0.025283927352298962
2020-05-05T00:00:00Z,0.2541755345568582,1.0108903664602071,0.03341033026719686
2020-05-06T00:00:00Z,0.2541198819354429,1.0110276804521188,0.033638994280264255
2020-05-07T00:00:00Z,0.25406716487154823,1.0111389295385071,0.02264444121000421
2020-05-08T00:00:00Z,0.25398739595633174,1.0112352951005157,0.02175035056566086
2020-05-09T00:00:00Z,0.25352699867724016,1.0113283473280745,0.016681604218193515
2020-05-10T00:00:00Z,0.25334835688156276,1.011413471282506,0.019229749230793836
2020-05-11T00:00:00Z,0.2537082344413657,1.011502028976419,0.01884535617429112
2020-05-12T00:00:00Z,0.2538741500066945,1.011626603393295,0.03981800340410351
2020-05-13T00:00:00Z,0.2540295293440729,1.01175429984656,0.02896485456551483
2020-05-14T00:00:00Z,0.25405523466179547,1.011850728969343,0.0220190826232212
2020-05-15T00:00:00Z,0.25526422965495255,1.0119482342690773,0.01950970825135628
2020-05-16T00:00:00Z,0.2547693817525739,1.0120379103197235,0.019263641681949266
2020-05-17T00:00:00Z,0.2541060374825591,1.0121313764667599,0.01986390041827655
2020-05-18T00:00:00Z,0.2529906049034101,1.0122208459218285,0.020380298318481344
2020-05-19T00:00:00Z,0.2525380621254748,1.0123068904744468,0.020706457064360955
2020-05-20T00:00:00Z,0.25399653466229904,1.0123995615903816,0.019022276851592166
2020-05-21T00:00:00Z,0.2544460853673575,1.012494590005541,0.018518522735951212
2020-05-22T00:00:00Z,0.2545204537374383,1.0125762583234776,0.01696344820760987
2020-05-23T00:00:00Z,0.25464835665275726,1.0126556197632866,0.019790652000746888
2020-05-24T00:00:00Z,0.25464568493319784,1.0127455228472722,0.0183045569121116
2020-05-25T00:00:00Z,0.25468188354877813,1.0128308797246859,0.01754982032266314
2020-05-26T00:00:00Z,0.25470176419243373,1.0129173340470194,0.018207177866508877
2020-05-27T00:00:00Z,0.2546827668671902,1.0130051639553768,0.01810738688806735
2020-05-28T00:00:00Z,0.2546835437913571,1.0130888721746378,0.01730838925896766
2020-05-29T00:00:00Z,0.25459005013885017,1.0131736458628104,0.019473938519208162
2020-05-30T00:00:00Z,0.2548086809166331,1.0132726688956615,0.022264452687424087
2020-05-31T00:00:00Z,0.2550154025607955,1.0133667818619732,0.02001372339127231
2020-06-01T00:00:00Z,0.25547653459612524,1.0134556524578693,0.020603433805361622
2020-06-02T00:00:00Z,0.255405903288751,1.0135495672103891,0.025111920965159174
2020-06-03T00:00:00Z,0.25540357924399704,1.0136506379052808,0.023746934671731265
2020-06-04T00:00:00Z,0.2554404315200397,1.0137527854467379,0.02187375926718927
2020-06-05T00:00:00Z,0.255574954879737,1.0138570355622794,0.025721117540730677
2020-06-06T00:00:00Z,0.25560026343858966,1.0139526241255254,0.022242922959394167
2020-06-07T00:00:00Z,0.25566115248750637,1.0140499614891607,0.02002211811009314
2020-06-08T00:00:00Z,0.2543849053208076,1.0141346031190104,0.01781841098275624
2020-06-09T00:00:00Z,0.2559663638637188,1.0142285776133386,0.023820609916788943
2020-06-10T00:00:00Z,0.256232731090723,1.0143871623165843,0.025978523950377096
2020-06-11T00:00:00Z,0.25613345109461355,1.0145298556158224,0.023870828559888892
2020-06-12T00:00:00Z,0.25701605134106076,1.0146352294324819,0.020050147550996125
2020-06-13T00:00:00Z,0.25733627285810173,1.0147266524432896,0.02209417314340099
2020-06-14T00:00:00Z,0.2573558853996051,1.0148315135019794,0.02292668990975111
2020-06-15T00:00:00Z,0.25653858001331215,1.0149385911762983,0.02356561335320836
2020-06-16T00:00:00Z,0.255303278481499,1.0150378989310016,0.02194699604796857
2020-06-17T00:00:00Z,0.25516053457223387,1.0151315217526504,0.02021770295250586
2020-06-18T00:00:00Z,0.25636629801839417,1.0152310331479295,0.02915928282904631
2020-06-19T00:00:00Z,0.25986125491454687,1.0153885400426237,0.05923897835762071
2020-06-20T00:00:00Z,0.2646525441658324,1.0156350545494996,0.05665063021250962
2020-06-21T00:00:00Z,0.26510424288438655,1.0158611511302666,0.043196821138447444
2020-06-22T00:00:00Z,0.2666375764808447,1.016094244619088,0.05629307497198454
2020-06-23T00:00:00Z,0.26326026820033,1.016300321504701,0.0334314353055888
2020-06-24T00:00:00Z,0.2614607748111045,1.016576819120148,0.034649619693097204
2020-06-25T00:00:00Z,0.26008575717633414,1.0168696230918057,0.019953261988848524
2020-06-26T00:00:00Z,0.2608378232381322,1.0171527207631836,0.01992749884401052
2020-06-27T00:00:00Z,0.26190775176555037,1.0174465031754387,0.019180472256092852
2020-06-28T00:00:00Z,0.2618985138624778,1.017731747664726,0.017339635487656456
2020-06-29T00:00:00Z,0.26204010645458514,1.0180124596606541,0.01800524704162321
2020-06-30T00:00:00Z,0.262294060518685,1.018302331844798,0.019406951286854483
2020-07-01T00:00:00Z,0.2623889533703875,1.018576728403884,0.030288326601370996
2020-07-02T00:00:00Z,0.2627754796054804,1.01873950434884,0.02081732613379265
2020-07-03T00:00:00Z,0.2689091082439096,1.0188861660405368,0.028621973143916093
2020-07-04T00:00:00Z,0.30085515324960815,1.0189895789612777,0.019465944586159117
2020-07-05T00:00:00Z,0.30065997799238625,1.019088921734384,0.019832096550805596
2020-07-06T00:00:00Z,0.2998990579177701,1.01918445783716,0.02166406489435181
2020-07-07T00:00:00Z,0.3201819366530143,1.0192888826298647,0.021698192375816945
2020-07-08T00:00:00Z,0.3138740501951055,1.0193938685813526,0.02652854251351731
2020-07-09T00:00:00Z,0.3138564778385708,1.0194954087666765,0.021739610783457236
2020-07-10T00:00:00Z,0.31303928093078154,1.0195929176841347,0.019696795372658532
2020-07-11T00:00:00Z,0.3110031265167269,1.0196857243795512,0.019376041905691768
2020-07-12T00:00:00Z,0.31108970591423607,1.0197751093971124,0.01999397981668213
2020-07-13T00:00:00Z,0.31124226818030926,1.0198698412919833,0.02049214201963754
2020-07-14T00:00:00Z,0.3099298070386628,1.0199688119166386,0.026181196970740662
2020-07-15T00:00:00Z,0.31008651058843567,1.0200808447850584,0.023283469785880553
2020-07-16T00:00:00Z,0.300980193576322,1.019564358972502,0.021878991187905452
2020-07-17T00:00:00Z,0.2779754514859582,1.0181524275879907,0.01738551620401413
2020-07-18T00:00:00Z,0.27811274897543337,1.0182446423132763,0.02367376618773522
2020-07-19T00:00:00Z,0.2772976333346656,1.0183409038733688,0.012278557302721843
2020-07-20T00:00:00Z,0.27118731315522004,1.0184130958836688,0.008621040298550231
2020-07-21T00:00:00Z,0.27383016505652047,1.0184786389031437,0.008571197304293428
2020-07-22T00:00:00Z,0.27620704949355157,1.018543004224322,0.013131994579556973
2020-07-23T00:00:00Z,0.2802546209289043,1.0186394386661914,0.021278298348743976
2020-07-24T00:00:00Z,0.2744400623593736,1.0187319548402498,0.017261705924013052
2020-07-25T00:00:00Z,0.24651197272397882,1.0188166113760289,0.012429276976105866
2020-07-26T00:00:00Z,0.24486494512084184,1.0188881814079749,0.010386144738488236
2020-07-27T00:00:00Z,0.24594760087350792,1.0189578517691757,0.010803418063620828
2020-07-28T00:00:00Z,0.24590500481557476,1.0190331703437137,0.012727513584390905
2020-07-29T00:00:00Z,0.24607698282638926,1.0191204841367945,0.017398430549998886
2020-07-30T00:00:00Z,0.2452321846840767,1.0192060219046748,0.013530845158032344
2020-07-31T00:00:00Z,0.24463095940634075,1.0192845369313117,0.012660164497315982
2020-08-01T00:00:00Z,0.2418995301381064,1.0193648115602347,0.012863966948731964
2020-08-02T00:00:00Z,0.24193472522524923,1.019440248655036,0.011545414589642363
2020-08-03T00:00:00Z,0.24167357859823174,1.019518230436318,0.015937193610821614
2020-08-04T00:00:00Z,0.24299249207698417,1.0196074385799352,0.014703700487171796
2020-08-05T00:00:00Z,0.24538820675272488,1.0196955720029697,0.01882708109388345
2020-08-06T00:00:00Z,0.24657606898901444,1.0197900550096919,0.016527639838935914
2020-08-07T00:00:00Z,0.24597132810934244,1.01987385693699,0.012694273627382614
2020-08-08T00:00:00Z,0.2453439114604466,1.0199542418581111,0.01448999015372736
2020-08-09T00:00:00Z,0.2443866083979396,1.0200335616618816,0.014278291101197684
2020-08-10T00:00:00Z,0.24300478107437448,1.0201178107836157,0.012809805178593944
2020-08-11T00:00:00Z,0.24702277515380944,1.0201998849334153,0.023072633473129614
2020-08-12T00:00:00Z,0.2867821859482516,1.020609761266391,0.1283157214724214
2020-08-13T00:00:00Z,0.2898364119792336,1.02110534422039,0.08665552007222771
2020-08-14T00:00:00Z,0.27559132793503177,1.0212777334217342,0.017245175327121057
2020-08-15T00:00:00Z,0.27997959656443394,1.0213657981692272,0.014304477292303395
2020-08-16T00:00:00Z,0.28011865665011154,1.0214327847088172,0.00584217218045673
2020-08-17T00:00:00Z,0.2858149388374627,1.0214857396285049,0.004748474654554008
2020-08-18T00:00:00Z,0.2826633015125708,1.0215364291176137,0.01204051774063248
2020-08-19T00:00:00Z,0.29041325382574973,1.0216659012935447,0.03817011615313253
2020-08-20T00:00:00Z,0.2846777682311266,1.0217498612085494,0.009760120660291213
2020-08-21T00:00:00Z,0.2657879713651143,1.0218239190168936,0.009737206027950317
2020-08-22T00:00:00Z,0.2835729928882675,1.0218826495318205,0.006644558519867356
2020-08-23T00:00:00Z,0.25151674274353303,1.021960382526686,0.025332008673271428
2020-08-24T00:00:00Z,0.2325133342986511,1.0220823105246948,0.0342305834130066
2020-08-25T00:00:00Z,0.2333234200996247,1.0223807273706471,0.06114361543703912
2020-08-26T00:00:00Z,0.2326947398351477,1.0226085032388772,0.03777831468509164
2020-08-27T00:00:00Z,0.2407649630508003,1.0227469512005352,0.030568055124091345
2020-08-28T00:00:00Z,0.23872478145827156,1.0221784480989817,0.05345370218209109
2020-08-29T00:00:00Z,0.223623814992821,1.0219627963935196,0.05545546479819223
2020-08-30T00:00:00Z,0.2237030967010439,1.0221888043801468,0.06760232569154466
2020-08-31T00:00:00Z,0.2430431230052802,1.0225016587886244,0.10753539315010403
2020-09-01T00:00:00Z,0.2872477712525754,1.0228047948963155,0.08373332445897666
2020-09-02T00:00:00Z,0.2613108207574853,1.023070762572773,0.06141078100418287
2020-09-03T00:00:00Z,0.2559725561689676,1.0233004794337073,0.07205428695781663
2020-09-04T00:00:00Z,0.24160076057317914,1.0235521782194146,0.05591792435658106
2020-09-05T00:00:00Z,0.22802362880324464,1.0237568492635218,0.05229447977277111
2020-09-06T00:00:00Z,0.2244307932094859,1.0239405264007029,0.061389532599614646
2020-09-07T00:00:00Z,0.2249434372884757,1.0242015614084419,0.0772177102198423
2020-09-08T00:00:00Z,0.22593905059375993,1.0244551423386514,0.0702001203125456
2020-09-09T00:00:00Z,0.23018302164910912,1.0246896458570849,0.07063004136354196
2020-09-10T00:00:00Z,0.22916049319915732,1.024926807332074,0.05618510658115172
2020-09-11T00:00:00Z,0.22783786249054597,1.0251602199732377,0.06301258849626405
2020-09-12T00:00:00Z,0.23056437928324092,1.0254152673402148,0.049009717116007184
2020-09-13T00:00:00Z,0.2387865447595809,1.0256947754652042,0.052532655291811586
2020-09-14T00:00:00Z,0.22909770629510368,1.025971064697329,0.07722579457509147
2020-09-15T00:00:00Z,0.227710945322087,1.0264055789682038,0.077149979422143
2020-09-16T00:00:00Z,0.22847847305667796,1.026766274096564,0.06334186904565771
2020-09-17T00:00:00Z,0.2278006711389164,1.0270490995369075,0.032360767767157676
2020-09-18T00:00:00Z,0.22700639375314693,1.0272587604568257,0.03208773865131062
2020-09-19T00:00:00Z,0.22313345669685986,1.0273660896510644,0.01214047613507372
2020-09-20T00:00:00Z,0.22269850833380572,1.0274405682008523,0.012637939464322569
2020-09-21T00:00:00Z,0.22228141340652813,1.027514878657967,0.011761297890936441
2020-09-22T00:00:00Z,0.2220743283432223,1.027599088808869,0.022053371436253577
2020-09-23T00:00:00Z,0.22226690590956044,1.0276990537480102,0.020302870767925862
2020-09-24T00:00:00Z,0.21749237922294082,1.0278047383593722,0.024266889736414367
2020-09-25T00:00:00Z,0.21757731136512506,1.0278912756713634,0.010588397103720084
2020-09-26T00:00:00Z,0.21683162979831655,1.0279636109280093,0.01511801818412258
2020-09-27T00:00:00Z,0.21747338203048122,1.0280498094056556,0.01579817585933082
2020-09-28T00:00:00Z,0.21742505568189366,1.0281296523268395,0.013423831272568675
2020-09-29T00:00:00Z,0.21697756775601904,1.0282005775391876,0.012113589525801983
2020-09-30T00:00:00Z,0.21683861991706485,1.0282756492178888,0.018015006601194063
2020-10-01T00:00:00Z,0.21725096904067978,1.0283536597786282,0.01406436327562757
2020-10-02T00:00:00Z,0.21717197990684614,1.0284315289777697,0.014042213300045073
2020-10-03T00:00:00Z,0.2170913164347198,1.028510013512359,0.017949683170674337
2020-10-04T00:00:00Z,0.2185153989548657,1.0286148624358757,0.022015446876978612
2020-10-05T00:00:00Z,0.2201079612583598,1.0287353154620178,0.01670309149288288
2020-10-06T00:00:00Z,0.22011450000233598,1.0288253792648985,0.019760742501279564
2020-10-07T00:00:00Z,0.22020926759172943,1.0289633731097305,0.03518755511154379
2020-10-08T00:00:00Z,0.22029766944204882,1.029093773390236,0.026736592212047813
2020-10-09T00:00:00Z,0.2208043123018845,1.0291909367917704,0.010633153460010468
2020-10-10T00:00:00Z,0.22097924976538927,1.0292569789931778,0.01138333007704597
2020-10-11T00:00:00Z,0.22114845132672004,1.0293201140573192,0.009693686339637044
2020-10-12T00:00:00Z,0.2212679479639159,1.0293856429440966,0.009665196992274399
2020-10-13T00:00:00Z,0.2214823096835147,1.0294493130550721,0.009994171457924824
2020-10-14T00:00:00Z,0.22165333555887862,1.0295175359380244,0.011194667002293714
2020-10-15T00:00:00Z,0.2216811465527148,1.0295835442313888,0.009836660488682172
2020-10-16T00:00:00Z,0.22134863501358018,1.0296484745342138,0.008997980543208528
2020-10-17T00:00:00Z,0.22136828267761657,1.029712802148133,0.008740249402541905
2020-10-18T00:00:00Z,0.2215556993520257,1.0297754064151703,0.008449483537981407
2020-10-19T00:00:00Z,0.22170395919977798,1.02983888464308,0.010029003235912543
2020-10-20T00:00:00Z,0.21747173430138936,1.0292977441113524,0.017643831081404434
2020-10-21T00:00:00Z,0.2114728740082356,1.028584329122986,0.01943748843851639
2020-10-22T00:00:00Z,0.2096249975389307,1.0286629493449118,0.010763977202547634
2020-10-23T00:00:00Z,0.20954580018581143,1.028722460808343,0.0066999884937246
2020-10-24T00:00:00Z,0.2095701370541961,1.0287765599263803,0.007303684393408001
2020-10-25T00:00:00Z,0.20835333958605,1.0288316287971946,0.007200211340636515
2020-10-26T00:00:00Z,0.2032584800055913,1.0282754541354708,0.01130848135288678
2020-10-27T00:00:00Z,0.1984181016585196,1.027645853937345,0.014063615287512298
2020-10-28T00:00:00Z,0.19852364420767074,1.0277199612179413,0.017277654380993056
2020-10-29T00:00:00Z,0.19863206906560535,1.0278007475514448,0.011567702630974997
2020-10-30T00:00:00Z,0.1993113910444357,1.0278642988742903,0.009007642512037305
2020-10-31T00:00:00Z,0.20019836480865838,1.0279326522420047,0.013999439328546855
2020-11-01T00:00:00Z,0.20037990175290554,1.02800735239331,0.011915381253828815
2020-11-02T00:00:00Z,0.20044422080879473,1.0280842671346786,0.014215481222746112
2020-11-03T00:00:00Z,0.20056780410199493,1.0281605099574813,0.010121044360366779
2020-11-04T00:00:00Z,0.20104225331380665,1.028230910195714,0.012853604679327413
2020-11-05T00:00:00Z,0.2014222620590264,1.0283057855288256,0.01060979282868662
2020-11-06T00:00:00Z,0.20154116758526713,1.028371999930997,0.009600566963001048
2020-11-07T00:00:00Z,0.20054436730066433,1.0284368431001778,0.009370593466043693
2020-11-08T00:00:00Z,0.2002704055196239,1.0285005800866838,0.009820379608823026
2020-11-09T00:00:00Z,0.20041666173843292,1.0285643084388603,0.009854568423401823
2020-11-10T00:00:00Z,0.20070821673244546,1.0286298757338537,0.010244075864278964
2020-11-11T00:00:00Z,0.2008728429377139,1.0286980752341062,0.01068758162797655
2020-11-12T00:00:00Z,0.2011753460571538,1.0287663568089556,0.010426323879035776
2020-11-13T00:00:00Z,0.20111655253401428,1.0288357892080149,0.010633584162176253
2020-11-14T00:00:00Z,0.20111716728433834,1.028904375710825,0.010513679961898994
2020-11-15T00:00:00Z,0.20150953473426855,1.0289738170329392,0.011444533659668429
2020-11-16T00:00:00Z,0.20187840507207588,1.029042692638636,0.010174610227536287
2020-11-17T00:00:00Z,0.20143519910377478,1.0291104450034,0.012284263503261048
2020-11-18T00:00:00Z,0.2013317648590115,1.0291960086425773,0.016260793007266967
2020-11-19T00:00:00Z,0.2013138777107541,1.0292725354881156,0.01146252240157891
2020-11-20T00:00:00Z,0.20139646751922802,1.0293415284290206,0.012269610119787567
2020-11-21T00:00:00Z,0.2016053834084377,1.0294131404315185,0.014426960144021587
2020-11-22T00:00:00Z,0.20143193634534162,1.0295165955999472,0.023120316659514244
2020-11-23T00:00:00Z,0.20322834855625743,1.0296086994846834,0.020546173366826886
2020-11-24T00:00:00Z,0.20216281523251584,1.0297023138598098,0.01646910612051892
2020-11-25T00:00:00Z,0.2034077120298132,1.029794944870707,0.019082501095520094
2020-11-26T00:00:00Z,0.2457102817677003,1.0299043646887587,0.024848789878124725
2020-11-27T00:00:00Z,0.24376749198715542,1.0300294670128545,0.022493893051039895
2020-11-28T00:00:00Z,0.24409277315427358,1.0301356177874268,0.018449197603848107
2020-11-29T00:00:00Z,0.24408888383523536,1.0302289552353459,0.01462934511644523
2020-11-30T00:00:00Z,0.21100739419112435,0.8889308689581414,0.03459791952850438
2020-12-01T00:00:00Z,0.1083105618560961,0.45352332661356076,0.023938231185116864
2020-12-02T00:00:00Z,0.1200588613637389,0.47509158365647436,0.033295592484910035
2020-12-03T00:00:00Z,0.13197172849053274,0.48121812981420853,0.02867500165771096
2020-12-04T00:00:00Z,0.12549723607134947,0.4655545671540601,0.01868396773670237
2020-12-05T00:00:00Z,0.12289113791761518,0.46474082976363973,0.011701472413618906
2020-12-06T00:00:00Z,0.1336291812848928,0.47375851606335234,0.014658870444201813
2020-12-07T00:00:00Z,0.1372871853374435,0.48282390334540887,0.02072963758844072
2020-12-08T00:00:00Z,0.12833315383477206,0.47328933206042506,0.016623745213001858
2020-12-09T00:00:00Z,0.12636254848742123,0.46878757281601907,0.013654328306660189
2020-12-10T00:00:00Z,0.12290886188378579,0.465265317657405,0.012836071892299723
2020-12-11T00:00:00Z,0.12536625238186727,0.4725810689093827,0.020114507134462372
2020-12-12T00:00:00Z,0.11397959691755213,0.46482059362721373,0.011223108315107236
2020-12-13T00:00:00Z,0.11480407214997444,0.46565120096800694,0.012199743703425955
2020-12-14T00:00:00Z,0.11513056198953964,0.4667748179290316,0.012475740625894814
2020-12-15T00:00:00Z,0.12029743735586619,0.4729506036096916,0.02332552307860842
2020-12-16T00:00:00Z,0.12206008014442553,0.4782051561710366,0.03251062524519521
2020-12-17T00:00:00Z,0.13414456173632625,0.4884941597508249,0.027895091508982894
2020-12-18T00:00:00Z,0.12084641615985803,0.4723657582476907,0.016920748448365414
2020-12-19T00:00:00Z,0.11754061770434863,0.4681959858995245,0.013903712139638374
2020-12-20T00:00:00Z,0.12083046954673539,0.4753830746445158,0.01814393984686711
2020-12-21T00:00:00Z,0.12771400098478283,0.4798377515471419,0.0199531881405675
